1	how to start only one application on booting in rhel 6 ?	debian based system , only one gui program , nothing else
0	why does not the following work ? : while true ; do "$my_command" ; sleep 1 ; done	periodicaly dropping packets
0	setting up kolab mail server on cent os . the port number '389' is not available for use error ?	unable to change resolution on fedora 18 after playing urban terror
0	human-readable ls output under aix ?	how to execute a script at the start and end of every application ?
0	what are potential consequences of going nuts with sparse file based vdevs for a lvm to zfs migration ?	how to tell what type of filesystem you are on ?
0	setup pptp vpn connection with no gui	disable selinux in apache to stop warning
0	lowercasing all directories under a directory	how to change icon for mathematica nb files
0	reassign ctl and alt keys - xmodmap error	privileged mode in bash
1	multiple bindings for the same action	two prefix commands for tmux ?
0	how to do `head` and `tail` on null-delimited input in bash ?	stop/start gui on debian
0	rename multiple files removing last characters and renumbering	system backup in fedora 14
0	is it possible to source a file in bash , but skipping specific functions ?	how to use find command with wildcard when current directory contains a match ?
0	can not install " libdvdcss " with yum anymore after update on " fedora 20 heisenburg"	how to compress wmv files on the linux console
0	is the freebsd login program compatible with afs ?	command ' date +format ' — what are %a , %a , %b , etc . called ?
0	all my superblocks are corrupt !	subversion on ubuntu server - setup issues
0	dpkg : new pre-installation script returned error exit status 1	working dns-dhcp combo for lan
0	waking an ibook g4 ( powerpc ) running debian linux from suspend based on timer	shell : how to go to the beginning of line when you are inside a screen ?
0	disable gnome on a debian install	how should i format a usb prior to writing an iso to it ?
0	alt +tab behaviour in gnome	adding two default gateways in debian interfaces file
1	how to know my server 's time offset ?	ntp tool for showing deviance to a certain server
0	is it possible to import vmail folder from old iredmail to new iredmail installation ?	evince fails to start because it cannot read . xauthority
0	grub can not find an existing file ?	pipe output of jack_cpu_load through sed
0	how do i make powertop 's suggestion 's permanent ?	ssh public key authentication - works only after a physical login
0	how do i get ssh-agent to work in all terminals ?	how to know
0	while trying to open /dev/mtd2 for read/write access : permission denied	keep screen ratio while maximizing mplayer
1	how to start command in bash without blocking console	non-blocking bash command
1	how does < < work and what is it called ?	correct textual name for < <
0	install mysql workbench on ubuntu	how to compile dcp2icc ?
0	how to write a shell script using the condition from a database	is it possible to login as root user in lxde desktop environment ?
1	application in terminal still running but not directly accessible	how to suspend and bring a background process to foreground
0	getting terminal access on old , strange hardware	is there a way of color-highlighting paired brackets in shell ( bash ) ?
0	how to set up server networking on debian ?	missing " version . h " when installing fglrx
0	should i care about unnecessary cats ?	cannot remove iwlwifi module , even though interface is down
0	root shell is not using --color=auto	computer logs out when resuming from sleep
0	splitting string by the first occurrence of a delimiter	convert string into date time stamp in gawk or awk
0	pip install - cpu you selected does not support x86-64 instruction set	grub does not list windows after crunchbang installation
0	are changes in crontab applied when the file is saved , or when the editor is closed ?	the different type network adapter in virtual machines
0	copy-paste for vim is not working when mouse ( :set mouse=a ) is on ?	is the linux directory structure obsolete and obtuse ?
1	ssh to a host and enter password with shell script	ssh login with clear text password as a parameter ?
0	cpu time measurement with wait4 vs . cpuacct cgroup	how to find the full path of a file from my desktop in centos ?
1	unable to ' stuff ' commands into a created ' screen ' immediately after creating it	sending text input to a detached screen
0	where does samba 4 store user passwords ?	emacs ' file extension recognition
0	how to block glyph fallback on linux ?	how to display lines 2-4 after each grep result ?
1	ssh to a specific machine within a network	ssh via multiple hosts
0	how many cores can linux kernel handle ?	where to obtain broadcom dw1530 wireless-n wlan half-mini driver ?
0	use desktop speakers over ssh from laptop	workings of top and ps commands
0	running python script from linux terminal	is there something that will generate keyboard 's click sounds ?
1	logic behind deleting files where user does not have right to write	why can rm remove read-only files ?
0	how can i find the biggest " error_log " files listed by location and size ?	why is " dir-or-file-in-usr-local " an error rather than a warning ?
0	crunchbang linux waldorf : sound problems with nvidia corporation mcp61 high definition audio ( rev a2 )	insert a multiline string into another string
0	remove soft link but not the target	grep and command-line variable substitution
1	where can i find out how to write a shell script that is as portable as possible ?	resources for portable shell programming
0	running linux from pendrive on windows natively	how do i force ssh to use a second interface with higher metric ?
0	rsyslog using short hostname	how to get the id of a very short child process if the parent is known ?
0	configure eth1 to stop using dhcp	how to calculate in linux number of file inside nested directories ?
0	unable to run a device in genymotion emulator	creating diagrams in ascii
0	problem with patching file with . diff	start autossh reverse tunnel automatically when network comes up
0	does not umask apply to files ?	upstart and bash function names containing "-"
0	how to change color of a character while tailing and tr	how to create a new partition in ubuntu
1	what is the meaning of the number part of man pages ?	what do the numbers in a man page mean ?
1	file permissions of file when tranferring from windows to unix	file permissions of file when tranferring from windows to unix
1	shell script to send a mail once every 20 days	need a shell script which should send a mail to me once every 20 days
1	how to halt a command while it is running ?	how can i pause/resume rsync
0	setting headers using the /bin/mail command	what does `chown root . root $file` mean ?
0	sudo -u git clone	get line number in a bourne shell script
0	is there a good combination of command-line and graphical file browser ?	free / top difference . does free show virtual memory ?
0	how to enable `sudo` with custom functions ?	script to dripfeed files
0	how to match a particular form of optional sequence from a manual synopsis , including variations ?	long ( est ) security update support for stable gnu/linux distributions ?
0	linux fedora 20 how to read data from usb drive	syslog tls compression and message buffering
0	gentoo : how to update from one portage only ?	how to list all aptitude user tags or the user tags for a package ?
0	how to fix boot failure due to incorrect fstab ?	lost everything after using install-mbr
1	can i prove that an ssd is broken ?	is my ssd broken ?
0	a tool for automatically applying randr configuration when external display is plugged in	partitioning correctly for gpt in bios system
1	make : arm-elf-gcc : command not found	getting " not found " message when running a 32-bit binary on a 64-bit system
0	how to check , which limit was exceeded ? ( process terminated because of ulimit . )	how can i track virtual disk device to physical slot ?
0	what is up with " error in lockf ( ) " just for one particular user ?	unable to make . zhistory a symbolic link
1	vi / vim - extra indents when pasting text ?	vim auto indenting even after setting noai option
1	variables in find command and more shell problem	recursive rename files and directories
0	process substitution and pipe	why does firefox refuse to die despite killing it with pkill -9 ?
0	mail forward : 550 5.7.1 anonymous client does not have permissions to send as this sender	fritz wlan usb stick - xlib/xfree86 dev packages for installing wine
0	what do the three values mean on network monitoring tools	virtualbox installation
0	how to write a startup dependency on internet availability ?	how to determine if disk is compact flash or standard hard drive
0	are there any audited webbrowsers in openbsd ?	change korn prompt to show shorter path for working directory
0	which would mount faster initrd or initramfs ?	how to recover a shell after a disconnection
0	vim always shows help/documentation	gnome : how to close all applications ?
1	what happens to argument in alias after using it once ?	bash aliases/functions and command line options
1	zip a directory that name start with `-`	what does "--" ( double-dash ) mean ? ( also known as " bare double dash" )
0	test for files containing certain numbers on its names	how to block glyph fallback on linux ?
0	help with a php web program running a shell script ?	play video files in fedora
0	how to restore the original backtrack taskbar	how do i start a screen session using an upstart job with a non privileged user ?
0	heuristically find how different a set of files are	fedora 20: failed to start lsb : bring up/down networking
0	repository metadata ( repomd . xml ) for repository : mratwork-centalt	remount lvm partitions after os reinstallation
0	linux collect only the modified logs every day	out of memory while using sed with multiline expressions on giant file
1	using exec and tee to redirect logs to stdout and a log file in the same time	redirect all subsequent commands ' stderr using exec
0	strange behaviour in recursive copy	how can i automatically include all firmware needed by selected linux kernel modules
1	how can i override the /etc/hosts file at user level ?	can i create a user-specific hosts file to complement /etc/hosts ?
0	route add gw : how to	where is the dhclient . conf under fedora 14 ?
0	"echo 1 > /sys/block/sdx/device/delete " on all disks except predetermined list	why is ntpd listening on most of 192.168.1 . x/192.168.2 . x
1	read the output of a command into a variable	storing output of command in shell variable
0	installing a light table ( editor ) in debian	terminal data flows
0	mac terminal - moving files	need to trim the names of file names
0	how do i write a login daemon ?	uploading a file over ftps
0	executable lies about own existence	using diff with -y to get side-by-side output
0	help with installation of root , path variable is getting deleted	vmware xorg error compiling keymap ?
0	problems moving home partition	how to restore desktop configs after an intallation
1	when should i use a trailing slash on a directory ?	how linux handles multiple path separators ( /home////username///file )
0	vim multiple windows / hide	change ip addr label in linux
0	ffmpeg : error while loading shared libraries : libtheoraenc . so . 1	how to map atax . 0 identifiers in kern . log error messages to actual /dev/sdy devices ?
1	how to echo from specific line of a file to another specific line	cat line x to line y on a huge file
0	replace a line with the line that i have in the buffer in vi	xargs -r0 vs xargs -0
0	how can i get sql queries to show in output file ?	unable to capture program exit
0	how to touch files like report-07/05/13	ubuntu : after upgrade , wire network is unstable
0	apticron notifying about uninstalled packages	defining ipv6 chains in ip6tables-restore/iptables-restore files , is it possible ?
0	what does bash -l do and why can not it find ssh ?	command to list contents if directory , or do output contents if file ?
0	how to make rhel workstation to boots up faster ?	lock a byobu session with password ?
0	what are the reasons for each line in makefile to be executed in a separate shell ?	usb drive stopped working
0	black screen when kernel boots with vga= parameter	using scp command to transfer files keeping the same names intact ?
0	building binutils - lfs - error while ' make'	why does this ' at ' command not print to the standard output ?
1	what command line tools are available for testing web service ?	automating web requests using curl ?
0	debian squeeze : connect to a2dp ( bluetooth ) through command line	centos 5.9 | program listening on port , causing it not to bind
0	set sound settings to 152% on boot ( lmde )	why do some drivers still require firmware ?
1	what does sudo su work but su does not ?	when do su and sudo use different passwords ?
0	why ss ( 8 ) understands listening udp ports differently than netstat ( 8 ) ?	how to convert a pdf file to a dvd movie ?
0	will there be third party compositing with gnome 3 , or will it be limited ?	what os should i install on old sun blade 1000 / sun blade 2000 workstations , and how should i do it ?
1	clean up / after accidentally extracting archive into it ?	how to de-unzip , de-tar -xvf -- de-unarchive in a messy folder ?
0	i can not seem to remove a file even after changing ownership and permissions	why does find command use {} for a placeholder variable ?
1	putting linux processes on certain cpu cores	how can i set the processor affinity of a process on linux ?
1	list the file permissions of only the current directory	how can i make ls show information about the directory specified only , not info about its sub-files or folder contents ?
0	run wc and display only the word count	how do i know if my ssh tunnel is created successfully ?
0	a simple hierarchical task list ( that lets you cross out tasks ) for linux in the ubuntu repositories ?	fs permission scenario
1	what is > > symbol and > & in unix/linux ?	what is the difference between > and > > ( especially as it relates to use with the cat program ) ?
0	install x11 on my own linux system	how to clone a read-only portion of /proc file system
0	twm ( tab window manager ) : disabling keyboard bell	cygwin awk output to windows line delimeters
0	remove white space before delimiter with sed	jump to the first position of text " "
0	what is the ipv4_failure_fatal ifcfg directive and under what scenarios would i want to use it ?	no mac corresponding to ip in `arp` table : how to troubleshoot ?
0	using regex inside if clause in bash	module stacking in linux device drivers
1	intel xeon stuck at 800mhz cpu freq on rhel 6.5	centos conservative governor , nice error
0	extensions . gnome . org is not working on fedora 17	how can i turn off the realtime display of unix command " top " ?
0	preserve evidence of intrusion / deleted executable ?	nfs partition mounted as read only
0	determining lvm extent numbers for given file	send a command to a running tmux session ( like screen -x )
0	how to use netstat command	can iptables be used to convert a single-homed host into a nat server ?
0	difference between the sshd open & close entries in /var/log/secure and the log in & out entries in /var/log/wtmp	binary compare two files , failing only if first never matches any part of the second
1	is it possible to detach a process started from one ssh session using another ssh session ?	how can i disown a running process and associate it to a new screen shell ?
0	finding files by their owner and file permissions	why my encrypted lvm volume ( luks device ) will not mount at boot time ?
0	omxplayer on different screen	expand less-than sign when using multios and brace expand
0	add gui to oracle linux 6.4	logout user with systemd
0	syslog-ng will not write to log file - " no such file or directory"	chromium with ~20 opened tabs freezes my laptop
1	is there way to sync the shell yank buffer and the clipboard ?	how to share the clipboard betwen bash and x11
0	how does selinux / seandroid prevent or allow pseudo terminal allocation ?	what format is the file /var/mail/username mail utilities
0	how do i show all files in a directory except those that have a certain extension and display them in multiple columns ?	create a volume group from a logical volume instead of a physical volume
1	converting linux into a router- traffic from eth0:0 to eth0	how do i route traffic between eth0:0 and eth0
0	interpreting output of dmesg and /var/log/boot . log	how to setup nvidia geforce 9800 card on ubuntu 10.10
0	fedora 19 freezes after login	is it secure to connect remotly to mysql using shell ?
0	no wired ethernet connection	xetex problem on debian-based distro
0	determining number of files in a directory without counting them	can a linux command have capital letter ( s ) ?
0	grub and boot loader	automount post-unmount script
0	universal extractors	how to verify that package-installed files match originals ?
0	how to setup a " data " partition shared by multiple linux os'es ?	how can i setup a system immune to abrupt poweroffs ?
0	restore /etc/ configuration files from the default	looking for elegant iproute2 solution for host w/ 2 interfaces on 2 networks and 3 gateways
0	virt-install complains " error : no such option : --network-bridge:br0"	how do i disable dvd drive auto-probing in sles 11 sp2 ?
0	how to get ntp to use gpsd to update system date/time with a large offset	how should i configure /etc/host . allow on openbsd to only allow given ip 's ?
0	pipe , { list ; } only works with some programs	detect if it is lilo boot loader or grub ?
1	remove all the new lines in a text file using sed	can sed replace new line characters ?
0	how to change the hostname of a linux machine using terminal ?	dedicated-purpose , single application linux boxes
0	mutt index disappearing on imap reconnect	how to run client script on on remote host and get results to the client
0	fedora 19 ( schrödinger 's cat ) gets stuck on boot	how to start from within my shell-script xterm which starts mplayer and plays the files that are the argument of the script
0	using the wifi of a notebook via ethernet for another pc	create adhoc network when disconnected from network
0	bash_history : comment out dangerous commands : `#`	linux software raid-1 and device name
0	update yum offline	what does " execute " permission on a folder means ?
0	how do i use sftp to get a directory and all its contents ?	which debian architecture should i use ? amd sempron 2500
1	is it possible to login via ssh to unlock luks drives ?	ssh to decrypt encrypted lvm during headless server boot ?
1	connect to a remote server through ssh	how do i execute a remote shell script over ssh and be prompted for passwords by commands that require it in that script ?
0	wake on lan through phy and unicast only works in the first ~30 seconds after pm-suspend	prores 444 output using ffmpeg
0	does linux have blackbox like mechanism when system crashed in embeded linux ?	ping a list of ip addresses and outputing duplicates
0	allow users administrative access to some of the kvm vm 's	how can i tell *which* application is asking for access to gnome-keyring/seahorse ?
0	shell script to do some text manipulation of text file data structure and slight content changes	read error after installing fedora
1	how can i redirect the output to a file when the program is build with ncurses library	removing control chars ( including console codes / colours ) from script output
0	flash live media encoder linux	ubersvn and tortoisesvn , question regarding version numbers
1	top show high cpu on process but idle on load average	how does load average work with modern cpu 's ?
0	wrapping a shell script with tee	generate file of a certain size ?
0	imap folders : how big is too big ?	how to get info about given webserver fast ?
0	how do i prevent the screen from blanking ?	always look up non-fqdn domains as .example.com?
0	bash equivalent of this use of tcsh " sched " command ?	how to properly install python packages ?
1	how to cancel my job	i do not know how to cancel job
0	does each user get his/her own tty ( s ) ?	libreoffice 4.2 ppa archive size ?
0	why does this simple perl client not work ?	globally change path for all users , even in cron
0	setting up ad-hoc in debian with dhcp ?	user preferences not saved in nemo file browser in linux mint 14 cinnamon edition
0	incrementally backup ftp to local computer	how to create mbr partition /dev/ nodes freebsd for mounting
1	how can i run a gui on my server through ssh ?	is there a way to communicate with someone at their desktop ?
0	generate file of a certain size ?	checking how many colors my terminal emulator supports
0	how to install caffeine on fedora16 ?	how to configure postgresql to log in remotely and locally
0	io utilization for /dev/null redirection ?	tail -f equivalent
0	why freebsd is using man word for various functions ?	vim : create a function to generate several lines of buffer
1	home folder name with unicode characters ?	does character 'ä' in usernames cause bugs in linux systems ?
0	integrating custom kernel module into debian	wbc_err_domain_not_found only for a specific account
1	about the command and the number in the man	what do the numbers in a man page mean ?
0	is there a command which creates a temporary file containing the arguments passed to it ?	how to connect through sftp to a non-standard port on midnight commander ?
0	does fedora play all movie formats out- of-the-box ?	sorting threads in mutt
1	"watch " command not found in cygwin ?	cygwin has no watch command ?
0	viewing info documentation with vim	unable to extract modulus , exponent from pubkey . pem
0	locating files and displaying their owner	is it possible to name windows in emacs
0	can i install some debs from ubuntu on debian squeeze to get nice font rendering ?	how to recover from a chmod -r 000 /bin ?
0	how to format a write protected pen drive in linux ?	why service accounts in linux and unix systems ?
0	filename and pathname of a file	flash video in full screen adapts primary screen 's size all ways
1	what is difference between [ and [ [ in bash ?	using single or double bracket - bash
0	can not get out of foreground mode in stunnel	how do i remove the new environment commands that were created by the virtualenvwrapper script ?
0	how to de-unzip , de-tar -xvf -- de-unarchive in a messy folder ?	screen capturing fails when trying second time by using ffmpeg
0	'sh : 0: can not open honclient-3.4.3 . sh ' when i try to run the honclient	bash globbing variable substitution ?
1	none of the dot-files is sourced when running bash via ssh , part ii	dot file not sourced when running a command via ssh
1	help with " crontab -e"	how can i execute `date` inside of a cron tab job ?
0	got less output with print0 option on find ?	how can i use ms-dos style wildcards with ls and mv ?
0	exit out of all ssh connections in one command and close putty	why i can not send mail to remote mailbox ?
0	what does libgcc_s . so contain ?	what is the difference between ~/ . profile , ~/ . bashrc , ~/ . bash_profile , ~/ . gnomerc , /etc/bash_bashrc , /etc/screenrc . . . ?
0	rfkill refuses to unblock the wifi device	is it possible to use one ssh key per account for each account on a given remote server ?
0	install 32-bit library packages on 64-bit rhel 6.2 during installation of os	getting "//" after the url
0	can i truncate long file names in ls listing	can i map a key ( caps lock ) so it does one thing pressed alone , and another when pressed with a second key ?
0	how to configure postgresql to log in remotely and locally	how to know which compiler is used to compile python programs ?
0	controlling a process from a different session	md5 or sha1 while copying a file
1	setting up helvetica with fontconfig	setting up helvetica with fontconfig ?
0	how to install ubuntu 11.04 after installing opensolaris . 2009.06 without causing any problems ?	how to use regex with awk for string replacement ?
0	can not mkdir /root ( btrfs )	how do i time how long my pg_restore takes in the command line ?
0	where is the virtual memory stored on hard drive ?	does yum 's --enablerepo option only enable a repo for the current command ?
0	tcsh vs zsh . escape/control characters	how to pass a string parameter on bash function ?
0	how can i replace my keyboard and mouse udev rules with xorg . conf . d ?	set the language for a single program execution
0	in what situation would a tarball ( . tgz ) be almost the same size as the original	installing ruby 2.1 on arch via rvm
0	tsocks with mail user agent mailx not working	patching the kernel source through git
0	sorting blocks of lines	zip everything in current directory
0	converting syslog-ng 3.0 ? format to 3.2 format	range of the command cut in unix
0	using sed with herestring ( < < < ) and read -a	can sed and awk take in multiple files ?
0	how to copy to a formatted image without root privileges ?	keyboard bindings from bash to zsh ?
0	convert ps to pdf by ps2pdf , but the pdf file is not well-behaved	copy a file from one zip to another ?
0	how to use ' unsquashfs ' with lzma ?	nvidia driver hangs xorg at start
0	multiple root options in linux command line	fedora os structure change
0	centos 6.4 mail server	bash function not working in zsh
0	does a parent bash script remember the cd history from a child bash script ?	how to extract values from a file using pattern ( s ) from a column in another file , and insert such values as a new column to the latter ?
1	sudo nt passing after redirection operator	sudo permission denied but su grants permission
0	hotplug device driver priority	using bash shell function inside awk
0	remove branch from all submodules	which linux distro supports h264/avc , aac and mp3 out of the box ?
0	splitting and renaming a file	bash command that uses wildcard in place of folder to copy folder contents of multiple files into one directory ?
0	mpd/xine like daemon for displaying pictures ?	backtrack usb wireless adapter drivers issue
0	selecting a managed switch with linux , for use in mesh network project ( batman-adv )	perform remote sqlite command
1	how to cat a file for a certain number of seconds ?	run a command for a specified time and then abort if time exceeds
0	how to add specific directories to " updateb " ( locate ) search path ?	adding www-data to /etc/sudoers dos not work for php shell_exec ( ) to run a command
0	libpng warning : incompatible libpng version in application and library	lvm not coming up after reboot , could not find device with uuid
0	cursor keys in bash in dtterm do not work as expected	way to select lines that show variations
0	convert bulk of text files to pdf with naming based upon header file	how to increase the size of / with unallocated hdd space
0	kodak still camera udev problem	why not use pathless shebangs ?
0	is there a terminal app that allows filenames to be clickable ?	parameter extraction from multiple parameter output in bash ?
0	ftp files from one remote server to another	verbose output in logfile and simple output on screen ?
0	how do i set time and date from the internet ?	delay to get password prompt when ssh'ing to a public server
0	number of words from a file with the linux shell	how to make the command multi-line ?
0	rsync is changing my directory permissions	how can i create a file with multiple lines from the command-line ?
0	is there something like closures for zsh ?	how can i delete a hardlink to a directory ?
1	how can i make sed not append a newline character ?	how do i stop sed from adding extra newline characters
0	resolving executable user stack trace addresses in ftrace	issue with winch signal - what am i overlooking ?
0	. xresources font names	how to kill a process in shell script which is running through cron ?
0	what chunk size for kvm under debian linux is optimal with raid 5 ?	set the key for spanish eñe letter
1	why do i get " permission denied " when redirecting the output of sudo echo " xyz " to a file ?	redirecting stdout to a file you do not have write permission on
0	how can i get this proprietary low-vision camera working in linux ?	using openvpn with systemd
0	flashplayer on openbsd ?	clean cache on x86 desktop boxes ?
0	what are the difference between man1 , man2 , man3 . . . folders ?	how do i prevent grub from using/starting any graphical ui ?
0	linux equivalent for windows startup	add lines to the beginning and end of the huge file
0	how to reduce and remove physical volume from active logical volume ?	is there a way to set network proxy system-wide ?
0	default umask 077 not applied at session start	why can user have lower permissions than group or other ? who can change them ?
0	changing keypad settings	fetching email automatically then reading it locally
0	how to fix ext2-fs ( sda1 ) : error : ext2_lookup deleted inode referenced xxxx	openldap centos 6
0	install of pycrypto [ errno 28 ] no space left on device	the right way to wrap block of lines in custom text in vim
0	bind to execute command with last argument of previous command	is there a reason that apple 's usb vendor id on linux is a close anagram of broadcom 's ?
0	automatic cleanup of bash history	when i move a file to a different directory on the same partition , does the file 's data actually move on disk ?
0	ntp synchroinzation waiting for a while after booting	convert country list to continent list in bash
0	drm kernel v> 3.11 issues	debian package of tomee plus
0	what is needed for usb a device to appear under sound in ubuntu control panel ?	is disabling barriers for ext4 safe on a laptop with battery ?
0	gnuplot--change steps of yrange	default applications ( gnome 3 )
0	forward port 80 to another port	after apt-get update and upgrade , do i need to recompile and re-install software that i did not install via apt-get install ?
1	reasons to partition an encrypted ssd	should /usr and /home be on different partitions ?
0	raid5 exchange 1 of 3 harddrives	cannot install and use nvidia drivers ( wheezy )
0	failure to install mysql	evince fails to start because it cannot read . xauthority
0	delete all ' nohup . out ' within a directory recursively	how does rpm handle file locations ?
0	rsync all files of remote machine over ssh without root user ?	how do i get ' realpath ' to find my symbolic link ?
0	sharing a local directory between local users with full permissions	^c characters at start of line break bash command editing
0	is there any guarantee that /usr/bin/env will exist ?	two gui applications as different users on the same screen
0	how to listen to a specific port and return 200 status	what is the purpose of the hash command ?
0	xmms2 widget for awesome	on linux , can you write to hfs+ extended attributes ?
0	mdadm + lvm2: destroyed all superblocks accidentally	problems with dell wireless 5570 hspa+ mobile broadband card
0	editor for markdown tables	store all dates in a given date range into a variable
0	how can i reset or lower the serial used in bind dns server 's " soa " record ?	why is gnu screen / byobu leaving garbage text in the shell during a reverse search ?
0	copying files in a folder to individual folders	how to determine the newly closed file within a continuous audit log rotation ?
0	my hfs+ ( hfsplus ) partition will not mount with exec permissions	networksetup , how do i make an if loop for error on connection ?
1	why are there so many different ways to measure disk usage ?	why is there a discrepancy in disk usage reported by df and du ?
1	reload ~/ . profile for desktop	how do i tell gnome to reread my ~/ . profile
0	sed : what does "/ " mean ?	on ubuntu linux , is it normal for mandb to run continuously ( apparently in the background ) ?
0	set permission 0666 on /dev files at boot time	execute user script as root in startup applications
1	why is this variable not getting passed to awk ?	external variable in awk
0	exiting from webbrowser on debian ( without gui )	dual boot solaris and linux
1	proper escape sequence for a non-standard file name	how do i delete a file whose name begins with "-" ( hyphen a.k.a. dash or minus ) ?
0	how to prevent command injection through command options ?	compiling php and installing it under one directory
0	remastering knoppix dvd	dd : ' bs ' , ' count ' & ' seek'
0	how to set up tea-time in emacs to use native notification system in gnome	how can i move a file to another user 's directory ?
0	how to convert txt to pdf ?	dynamic symlinks
1	how do you install grub2 on a usb stick ?	installing grub 2 on a usb flash drive
1	ssh minimal rights user - su only	creating a unix account which only executes one command
0	installing ffmpeg-php on centos	mysql query resultset in bash script
0	rdp only operating system	how to re-size virtual disk with installed linux system ?
0	how to recover my directory structure and files from a messed-up partition	vnc & ssh : local ( win-putty ) -> hop ( linux ) -> remote ( linux )
0	how to redirect tty1 to an x11 ( kde ) konsole shell ?	git hanging while cloning source
0	remove extra line break from a variable	slackware upgrade on new release
1	how to remove a specific string from file name	batch renaming files
0	need help decoding bash script	possible to get raid1 , by simply adding hdd ?
0	iconv illegal input sequence- why ?	simulate an unkillable process in d state
1	mysql stop/waiting issues ; “can not connect … through socket”	mysql not getting started on linux
0	how to add a string of numbers to multiple text files in a directory ?	linking " . . " do somewhere other than parent directory and other strange fs beharviors
1	how to run script using ssh from remote computer and avoid its interruption if remote computer goes offline	keep ssh sessions running after disconnection
0	loading different linux distribution each time computer starts automatically ?	asking rsync to create *any* necessary directories
0	how do i stop caja from closing when a drive is disconected ?	how can i fix/install/reinstall grub ?
0	boot in rescue mode with vlan support in rhel	single command to login to ssh and run program ?
1	external variable in awk	use a script parameter in awk
0	reduce lvm /tmp size to 10g and add everything to / root dir	iptables based redirect captive portal style
0	how do you ensure physical network interfaces always get the same interface name across reboots on an embedded linux system ?	is there a convenient small unix virtual machine i can install as an android app ?
0	is there a gui tool to show an archive information with ratio visualization ?	stream edit > gdrlr5l04eqy8d 3931|1166 into > 3931
0	patterns and file processing	how do i reverse a for loop ?
0	is there a update manager whitout gnome dependencies for xfce ?	how do i add other language in a debian system ?
0	proper permissions under http root with apache2 + fastcgi + suexec	how to bind ppp0 interface ( pptp vpn ) as ' external ' in proxy server ?
1	linux/unix for older ( pentium 4 ) laptop	linux for low-end hardware and internet browsing
1	bash alias arguments	how to pass parameters to an alias ?
0	how to stream audio from /dev/dsp ?	how to change a file in user mode and not in root mode in rhel6 ?
