1	what are magnetic field lines ?	what are magnetic field lines ?
1	speed of light in a given direction based on frame of reference	how is the speed of light constant in all directions for all observers ?
0	massless particles and the speed of light - new ? theories of existence	finite square well inside an infinite square well
1	is it possible for a photon to be at rest ?	does a photon in vacuum have a rest frame ?
0	what is spontaneous symmetry breaking in quantum systems ?	why a mono-atomic crystal layer ( 2d ) can not be stable ?
1	why put something in the middle of the pan would prevent soup coming out during cooking ?	how can a wooden spoon be used to prevent water from over boiling ?
0	could a solar flare cause the earth 's magnetic poles to reverse ?	is there just one fundamental frequency ?
0	is the uncertainty principle valid for information about the past ?	could energy be stored into ( not extracted from ) the quantum zero point field ( like a battery ) ?
0	question on quantum harmonic oscillator	kirchoff loop and current
0	seeking help simplifying this eom equation	why is distance between two successive nodes equal to $\frac{1}{2} \lambda$ in standing wave
0	what is the escape velocity of a black hole ?	evidence on the equation of state for dark energy ?
1	density operators in a hilbert space	density matrix characterization
0	nonlinear anomalous hall effect	why some elements of same group cannot be used for doping semiconductors ?
1	the maths/physics in " the amazing spider man"	what does peter parkers formula represent ?
0	shadow of a jovian moon over the great red spot	what is wrong with this derivation that $i\hbar = 0$ ?
1	orbital motion ( mechanics )	book recommendations
0	charge signs in current	what is the classical limit of the pressure of the ultrarelativistic bose gas
1	prereqs for the geometry of physics by frankel	physics for mathematicians
1	how did newton find the relationship between force , mass and acceleration ?	how did newton discover his second law ?
0	can quantum field theory be seen as an epistemic restriction on ( quantum ) causal structure	what is the physical application of navier-stokes existence and smoothness ?
0	finding a discontinuity and jump ( time independent schrodinger eqn )	rolling disk in inclined plane and flat plane ?
0	gradient involved commutator in $\phi^4$ theory	where does light energy go when the electric and magnetic components equal zero ?
1	if gravity does not exist , what are the implications ?	is gravity an entropic force after all ?
1	book suggestion : geometric approach to electromagnetism	book recommendations
0	physical implications behind the exchange antisymmetry condition of fermions	what is the upper-limit on intrinsic heating due to dark matter ?
0	does electricity flow on the surface of a wire or in the interior ?	what is the best way to measure bioimpedance using ac bridges
1	resisting force depends on velocity ?	explanation that air drag is proportional to speed or square speed ?
1	can we observe an edge of the universe ?	how would it be to look at the sky if the earth were near the edge of the universe ?
0	what is phase space forumation of qm and does it explain use of complex variables in qm ?	expected value inequality
0	mass of a galaxy via luminosity	how did the universe get so big so fast ?
1	how could vacuum energy cause the expansion of the universe ?	vacuum and repulsive gravity
1	change in momentum	elastic collision
0	dielectric in a parallel plate capacitor	how does qed explain magnetism ?
1	what is the universe ' expanding ' into ?	if the universe is expanding , what is it expanding into ?
1	as isa practical - resistors in parallel	current against the inverse of resistance graph , $i = v/r +c$
1	book for learning about constructing correct physical modeling	recommendations for good newtonian mechanics and kinematics books
0	metric expansion of space	is the cross section of a relativistic water hose or string always a perfect circle ?
1	beginner question : timelessness of massless particles	is a photon " fixed in spacetime " ?
0	angle needed for object a to intercept with object b	proof for commutator relation $ [ \hat{h} , \hat{a} ] = - \hbar \omega \hat{a}$
0	langevin equation	how would charge distribute if electrons were balls ?
0	literature value of forward-backward asymmetry on the z resonance ?	the appearance of volume $v$ in the fourier series representation of a periodic cubic system
0	a hollow black hole	surviving under water in air bubble
1	is it possible to generate usable electricity from the motion or magnetic field of the earth ?	can the earth 's magnetic be used to generate electricity ?
0	negative energies and a partition function	orbital plot to explain bonding and anti-bonding molecular orbitals
1	does light color change when refracting ?	does light change color on its way through a window ?
0	which physically acceptable quantum interpretations do not require the existence of any observer at all ?	why are two voices singing the same note louder than one ?
0	why is a washing machine unable to spin-dry a duvet ?	how is this the graph of induced emf against angle for a rotating coil in a magnetic field ?
1	why does light travel at the same speed when measured by a moving observer ?	why and how is the speed of light in vacuum constant , i.e. , independent of reference frame ?
1	what do we mean by electromagnetic charge ?	origin of electric charge
1	do spacelike singularities really exist in quantum gravity ?	do singularities have a " real " as opposed to mathematical or idealized existence ?
1	the meaning of ' postulate ' in physics ?	is there a difference between a postulate and a principle in physics ?
1	lie theory and particle physics	comprehensive book on group theory for physicists ?
1	why does water not spill out of a cup when the cup is upside down on a smooth surface ?	atmospheric pressure experiment using a cup with a fluid to hold a glass plate
0	what are the units of the bekenstein bound ?	horizontal velocity of a projectile
1	what kind of force is it when you push a door shut ?	how can i stand on the ground ? em or/and pauli ?
1	electric dipole moment ( edm ) underlying physics	what is the mass density distribution of an electron ?
1	accelerating cavity in synchotron- how does it actually work ?	accelerating electrons via microwaves
0	effects of microwaves on optical properties of human eye	finding coefficients of volumetric expandtion from a know coefficient of linear expandtion
1	calculating dragging frame of satellite orbiting earth	can we calculate the frame dragging force of the earth ?
0	physical meaning of force times area	what is the relation between ( physicists ) functional derivatives and fréchet derivatives
1	a problem of approximation	why are continuum fluid mechanics accurate when constituents are discrete objects of finite size ?
0	how does the energy of a sound wave decrease with the distance	kinematics question about runner
1	the definition of lagrangian	is there a proof from the first principle that the lagrangian l = t - v ?
1	what happens if an atom absorbs a photon of energy higher than first excited state but lower than second excited state ?	specific electron energy gap values $e_{i+1}-e_i$ vs . photons with arbitrary energy $\hbar \omega$
0	vacuum polarization of dark matter candidates	followup to : the relation between energy quanta of an einstein solid and the equipartition value of heat capacity
0	reasoning transformer identity for currents	if the universe did not expand faster than light , would our nights brighter like day ?
0	matrix models and condensed matter physics	how to measure vector potential such as that of magnetic field ?
1	distance away from earth to see it as a full disk	how far into space does one have to travel to see the entire face of earth ?
1	how can we know that a black hole exists ?	direct observations of a black hole ?
0	alternatives to electromagnetism for communication ?	how " earthing " electricity work ?
0	very strange shadow phenomenon	how electricity , and generating electricity works on the atomic level ?
0	power of shockwaves	expectation of momentum in the bound state
0	what is the exact relationship between scale invariance and renormalizability of a theory ?	embedding of $f ( 4 ) $ in $osp ( 8|4 ) $ ?
1	why does gravitational force bring the clouds down ?	the density of clouds
0	how can sunlight be white , but pictures of the sun be orange ?	interpretation of the instanton in susy qm
1	stability of a rigid body spinning around minor , intermediate and major principal inertia axes	instability of a thrown tennis racquet
0	issues with celestron 130 slt and shaking	hydrogen extraction efficiency of newish nano particle aa battery
1	what is it that makes an electron maintain a distance from the positively charged nucleus ?	why do not electrons crash into the nuclei they " orbit " ?
1	why do not stationary electric charges possess a magnetic field ?	no magnetic field from a static charge - is there a simple physical argument to show why ?
0	forces and angles	what really goes on in a vacuum ?
1	what are virtual objects , reflection of light ?	virtual vs real image
1	any suggestions for units conversion ?	photometer : measured irradiance l converted to photon rate
1	how can black holes have gravity ?	how does gravity escape a black hole ?
1	angular momentum conservation in gravitational interaction	angular momentum conservation in gravitational interaction
0	easy formula for ultrarelativistic bremsstrahlung ?	why is $b ( t ) \approx b ( t-t_c ) $ near critical point $t_c$ in landau theory ?
1	why is the earth shaped like a sphere and not any other shape : cube , prism ?	why are most astronomy things spherical in the shape ( like , the sun , the moon , the earth , and other planets ) ?
0	what does quantum phenomena exist as prior to observation ?	why use lasers for intense , localized heat instead of some other light source ?
0	the energy of a graviton	er = epr and time travel
0	frank-hertz experiment setup	what is the mechanism for graphene to conduct so well ?
0	prove biot-savart law , assuming that $\vec{a}=\frac i c\int \frac{d\vec{l}}{r}$	light formed by the sun ?
0	x-ray diffraction ( is it possible ? )	understanding difficulty with proving strong cosmic censorship theorems
1	is it possible ( theoretically ) to divide black hole into two parts ?	is there a way to split a black hole ?
1	planck length implies lattice structure of space ?	is spacetime discrete or continuous ?
0	rayleigh-lamb dispersion curves	object that causes spacetime to expand ?
1	how does a treadmill incline mechanism work ?	what is the difference between running up a hill and running up an inclined treadmill ?
1	was the mass of the universe the same when it first began as it is now ?	given that matter cannot escape a black hole , how did the big bang produce the universe we see today ?
0	if gravity bends space time , could gravity be manipulated to freeze time ?	when can the source term of a partition function be put in ?
0	why the free energy is called ' free ' ?	how can i prevent being zapped by static electricity every time i touch a doorknob or handle in the office ?
1	what differs string theory from philosophy or religion ?	what experiment would disprove string theory ?
0	about hilbert and physics	different directions of frictional force when objects are rolling
1	how does a black hole slow time ?	how exactly does time slow down near a black hole ?
1	what is the variable plotted on the y-axis on these higgs exclusion graphs ?	particle physics plots
1	the lhc - proton speed limit	accelerating particles to speeds infinitesimally close to the speed of light ?
0	current density	wick 's theorem examples
1	can a macroscopic body have wavelength as that of electron ?	validity of naively computing the de broglie wavelength of a macroscopic object
1	how can we observe lights properties if it travels at the speed of light , or can we ?	how does a photon experience space and time ?
1	calculating the speed of an object moving relative to another moving object ( frame of reference )	how to deduce the theorem of addition of velocities ?
1	tensors in special relativity	what is a tensor ?
1	can all the systems have a hamiltonian description ?	an example of non-hamiltonian systems
1	math required for learning lagrangian mechanics	which mechanics book is the best for beginner in math major ?
0	dropping an object from a plane	fractional statistics
1	why does the universe exhibit three large-scale spatial dimensions ?	is 3+1 spacetime as privileged as is claimed ?
1	how does a simple weighing balance actually work ?	why does the weighing balance restore when tilted and released
1	the sound when boiling water	when water is about to boil
1	birds inside of a closed box	bird flying in a cage
0	grand partition function of gas of non-interacting spin-1 bosons in magnetic field	does a light wave that has been cancelled by another light wave continue traveling forward ?
0	diffraction and waves	steam and electricity
0	equation for the trajectory of a frisbee ?	aerodynamics and thermodynamic
0	physical interpretation of poynting vector	what is the strange event in this simulation of a galactic collision ?
1	is magnetic force non-conservative ?	is there any potential associated with magnetism
1	driving car with ( almost ) the speed of the light and switch the headlights on	double light speed
0	number of stars vs value of omega ( crtitical density of the universe )	if we hear a noise long enough , is it going to settle as tinnitus ?
0	what happens with photon when it is slowed down substantially ?	phase transition classification of a made-up system
0	camp fire crackle	is it possible that a battery goes flat faster in a cold environment ?
0	can someone explain how water from a garden hose can propagate in a sine/cosine wave ?	atmospheric pressure inside a rigid vessel
1	is the concept of space-time curvature a recursive one ?	bowling ball on a rubber sheet analogy - what pulls the ball down
0	what does the behavior of the pair correlation function look like in the vicinity of the critical point ?	how much power would it take to stop a bullet with a magnet ?
0	pressure rise in closed tank with 2 inputs	what experiment would disprove friedmann model of cosmology ?
1	if the observable universe keeps expanding would we eventualy see light 24/7 . . . . clouds permiting ?	will the night sky eventually be bright ?
0	does water in the drain follow the distance-squared rule of force ?	melting point , is it determined only experimentally ?
1	if nothing in the universe can travel faster than light , how come light can not escape a black hole ?	how does gravity escape a black hole ?
0	ж ( "zhe" ) in string theory ?	since " coordinate time " has a very specific meaning , how to call more general parametrizations ?
0	is the color gauge group spontaneously broken in qcd by the savvidy vacuum ?	why do earphone pieces repel each other when music is on ?
0	what is the purpose of the arbitary additive constants in einstein 's inertia of energy paper ?	special relativity - relativistic dynamics
1	what were feynman 's objection ( s ) to a cubic lattice universe ?	does the planck scale imply that spacetime is discrete ?
0	lagrange-euler equations for a bead moving on a ring	hamiltonian with dirac delta function
0	does there exist a mathematically rigorous formulation of curved hilbert space ?	how do you know which way to choose the limits of an integral ?
1	different versions of planck 's law	planck 's law in terms of wavelength
1	can someone recommend good resources to self study physics please ?	book recommendations
0	quantum mechanics and everyday nature	convective heat transfer coeficient equation
0	what is force ? how does a constant force output a nonconstant power ?	charged particle between two parallel likely charged plates , is it affected by the plates ?
0	reference request for motion & related topics	is it proven that all " solar " neutrinos are coming from the sun direction ?
0	how do crocodiles jump ?	how many celestial bodies could be in stable orbit at roughly the same distance from a star ?
0	why does gauss 's law work for a charge off center in a spherical surface ?	why does not breath condense around poop of flies on the window 's glass ?
1	orbital speed in an elliptic orbit	how is the equation of motion on an ellipse derived ?
1	can light be launched outwards from an event horizon ?	why is a black hole black ?
1	i read a book saying bernoulli 's flight equations did not have as much impact on lift as most people think	what really allows airplanes to fly ?
1	what is work ? what does the quantity suggest intuitively ?	how can i understand work conceptually ?
1	is there an absolute center of mass exist in the universe ?	does the universe have a center ?
0	static equilibrium question	movement of compressed air inside a rolling tire ?
0	how much the probability wave acts like a wave ?	why can not light waves bend ?
1	what constitutes displacement current ?	displacement current - how to think of it ?
0	how to find the force to cause certain trajectory ?	physics of a conductor gaining potential
1	should theory be the appropriate term ?	laws and theories
0	whether the holographic universe of string theory prove the hypothesis of the holographic universe created by david bohm or not ?	relation between solutions to yang-baxter equations , integrability and exact solvability ?
1	is it possible to have temperature below absolute scale ?	temperature below absolute zero ?
1	life of a photon	is a photon " fixed in spacetime " ?
1	if you make a steel rod from here to alpha centauri and move it , will the movement appear there instantly ?	is it possible for information to be transmitted faster than light by using a rigid pole ?
0	what is the motivation for mohr 's circle ?	proofs that earth is not flat ?
1	book for particles physics	particle physics getting started
1	why is the wave function complex ?	about the complex nature of the wave function ?
1	why the kilogram is not defined ?	why do we still not have an exact definition for a kilogram ?
1	is there an emf in a conductor moving at constant speed across the uniform magnetic field	moving conductors in magnetic fields : is there electric field or not ?
1	does stephen hawking believe that general relativity is wrong ?	why does stephen hawking say black holes do not exist ?
1	shifting the energy reference level	if energy is only defined up to a constant , can we really claim that ground state energy has an absolute value ?
0	calculating riemann tensor using tetrad formalism	quantity with approximate lognormal distribution
1	any recommendations for self-studying physics ?	book recommendations
0	two photons of different frequencies collide to create electron and positron	axion couplings
0	can you extinguish a fire by cooling down the fuel ?	what happens to gravity in the middle of the earth ?
1	extra dimensions and the big bang	dimension & non - locality problem in string theory
1	math and theoretical physics topics & textbook for self-study	book recommendations
1	why does the heaviest point on a spinning ball tend to become the topmost pole ?	the secret behind the spinning , asymmetrically weighted , 2d disk-shaped top ?
1	why is exhaling more forceful than inhaling ?	air flow coming out of a fan feels much stronger than air flow coming in . why ?
1	mathematics for quantum mechanics	mathematical background for quantum mechanics
1	does non-matter energy curve spacetime ?	does a photon exert a gravitational pull ?
1	why has the ether been disregarded as a valid medium through which light can propagate ?	about the ether theory acceptance
1	what are the potential technological advances that the discovery of the higgs boson may unlock ?	practical matter of the higgs-mechanism
1	is everyone seeing the same color as i see ?	how can you test what color different people perceive ?
1	problem book in quantum mechanics with emphasis on physical ( ly relevant ) problems	graduate physics problems books
0	why does a human body only emit infra red radiation and not other types of electromagnetic radiation ?	a quicker way to verify that a function is a constant of motion ?
1	why is not hydrogen 's electron pulled into the nucleus ?	why do not electrons crash into the nuclei they " orbit " ?
1	can a hovering helicopter travel half the globe in 12 hours ?	why does the atmosphere rotate along with the earth ?
0	pipe in a flowing river problem	does quantum mechanics predict instantaneous action at a distance even without entanglement ?
0	does a current-carrying wire running through the centre of a solenoid experience force ?	how does the proof of operator commutativity work with non-continuous operators ?
0	understanding counter - emf ?	when can the source term of a partition function be put in ?
1	a mathematician who wants to learn particle physics	book recommendations
1	some basic questions about electric field & nucleus	protons ' repulsion within a nucleus
0	dose physics affectthe biological like this	maximum density that we can store information
0	explain the microscopic nature of electric current ?	laws of addition of vectors
1	how can time-travel be possible if speed is relative ?	how is the classical twin paradox resolved ?
1	does light initially accelerate ?	do photons have acceleration ?
0	distance between newton 's rings fringes is does not seem linear	weak interaction violate charge conjugate
0	what is the energy scale of a hamiltonian ?	some conceptual questions on the renormalization group
0	what is the longest distance that can be jumped after swinging from a rope ?	how do you explain the observed fact that " black hole " objects move ?
1	how do gravitons and curved space time work together ?	how do gravitons impact on general relativity ?
1	exercise books for feynman diagrams	graduate physics problems books
1	why does the windshield of my car freeze even if the outside temperature is above freezing ?	why does ice form on bridges even if the temperature is above freezing ?
1	electric charge of light ?	how much electric charge do electromagnetic waves carry ?
1	on becoming theoretical physicist	theoretical physics - how to ?
0	gauss 's law and conductors ?	how to find optical toy models of entangled quantum mechanical systems ?
0	is " dark clothes for winter , light for summer " relevant ?	bloch 's theorem
1	how is work done by a system in static equilibrium ?	why does holding something up cost energy while no work is being done ?
0	qft basics for klein-gordon fields	newton 's second-law word problems with coefficient friction
1	what will change if we have another earth in the space near earth ?	what would it be like if we had a planet very close to us ?
0	what is a ket of a vector with a bra of another one ?	how to analyze applied forces/torques of system with multiple massless/frictionless pulleys of different radii
0	when does not newton 's 3rd law apply ?	what happens where an electron is annihilated by a spontaneously generated positron-electron pair ?
1	static friction greater than kinetic friction	why are there both static and kinetic friction ?
1	can space-like fields not commute and still forbid faster-than-light signalling ?	is microcausality *necessary* for no-signaling ?
1	mosquito in a bus	a fly in an accelerating car
0	effect of a wavefront deformation on the far-field diffraction pattern of a tem00	why does sound need air in order to travel ?
0	distributions ( e . g . , dirac delta ) : confused and unhappy	quantum field theory meson scattering calculation ( scalar yukawa theory )
0	could one " build " elements ?	an application of toeplitz operators
1	how to calculate the equation of projectile motion for curved ramps ?	how to find equation of motion for this trajectory ? - object leaves curved ramp at a given velocity
0	i have a slight problem understanding the concept of " work " ?	why does not this model plane fly ?
0	if i take a bottle of air into space , and open it , where does it go ?	what type of solar energy technology has the most future potential ?
0	what is equilibrium equivalent concentration ( eec ) ?	how does a holographic object change perspective when the image is rotated ?
0	german book on introductory quantum mechanics	do traversable wormholes exist as solutions to string theory ?
0	does a muon detector on earth 's surface correctly measure the mean lifetime of a muon ?	is it possible to derive the brane action in pure supergravity ?
1	can neutrinos travel faster than the speed of light ?	superluminal neutrinos
0	why does this perpetuum mobile not work ? ( gases and densities )	do particles gain mass only at energy levels found during the big bang ?
1	electricity directly from heating a material	understanding the seebeck effect
0	what is the shape of the sun 's orbit around the milky way ?	effective field theories of qcd
1	what causes a whirlpool to form in a bathtub ?	why there is a whirl when you drain the bathtub ?
1	strange things about new moon	why do not we see solar and lunar eclipses often ?
1	trying to understand the tension in a spring with two weights attached	why i think tension should be twice the force in a tug of war
0	how to do this index notation differentiation ?	physical interpretation of fermi golden rule ?
1	what is imaginary time ?	the meaning of imaginary time
0	force and area are proportional to each other , but	filter out polarized light
1	can we create a small black hole ?	how small are the smallest black holes ?
0	possible values of quantity in matrix mechanics	cloud chamber temperature
1	how come gravity is $\mathcal{n}=8$ ? why is graviton spin 2	why gravity is a spin-2 field ? how can i read the spin from einstein-hilbert action ?
0	how to check whether a given $w ( x , p ) $ represents a wigner function of a physical state ?	pressure vs volume calculation for air
0	convective heat transfer coeficient equation	can we increase the magnetic flux for a permanent magnet ?
1	what makes photons travel at the speed of light ?	do all massless particles ( e . g . photon , graviton , gluon ) necessarily have the same speed $c$ ?
0	how to relate wingtips vortices with the energy loss it engenders ?	as the universe expands , the wavelengths of photons are stretched , and energy is lost . what about electrons ?
1	mathematical proof of the second law of thermodynamics	how do you prove the second law of thermodynamics from statistical mechanics ?
1	why is gravitational potential energy negative ?	why is gravitational potential energy negative , and what does that mean ?
1	what gives matter gravitational mass ?	does the equivalence between inertial and gravitational mass imply anything about the higgs mechanism ?
0	mathematical derivation of interference pattern for electrons ?	stern gerlach with spin in opposite directions
1	where does the energy for capillary action come from ?	capillary action and conservation of energy
0	is it feasible to convert the energy of gamma-photons from gamma-emitting nuclear isomers into electrical power ?	$l_+$ , $l_-$ old terminology and quantum mechanics
0	dirac equation as hamiltonian system	liquid crystal shutter with > 90% transmission ?
0	recipe for computing vertex factors in feynman diagrams	why is neutrino beam not considered light ?
0	neutral axis of t shaped beam ?	should you run when under rain ?
1	explanation of photon reflection	how does reflection work ?
0	pressure change due to fan removing air from a non-airtight room	simulator for electrostatics
0	disk spinning at the speed of light	implications of rotational invariance
1	relative motion question	a basic question about gravity , inertia or momentum or something along those lines
1	change in time period of a simple pendulum	pendulum with water dripping out
0	how does baumgartner slow his velocity so that the parachute can open up ?	earth as a conductor and emf produced ?
0	gravitational acceleration at half earth 's radius	could water physically makeup the core of a planet or otherwise large celestial mass ?
1	speed greater than light in circular motion	rotate a long bar in space and get close to ( or even beyond ) the speed of light $c$
0	is there a simple yet accurate formula for where on earth the sun and moon are directly overhead ?	very short decay : a bare quark ?
1	why does a bicycle ( without any support of stand ) falls down being at rest , but not under motion ?	why does not a bike/bicycle fall if going with a high speed ?
1	why can not classical information be transmitted through quantum entanglement by measuring time between change events ?	the choice of measurement basis on one half of an entangled state affects the other half . can this be used to communicate faster than light ?
0	why are not gas planets and stars fuzzy ?	what does second quantization mean in the context of string theory ?
1	how to define a field ?	what are electromagnetic fields made of ?
1	what is the total observational energy of the universe ?	total energy of the universe
1	are temperature increases discrete ?	is temperature discrete
0	chinook helicopter torque	spinors in more dimensions and new degeneracies ?
0	focusing laser & off-axis illumination & diffraction limit	galaxy velocity curve
0	why can not we dope the intrinsic semiconductors with sixth or second group elements ?	static wave 's equation
0	are there moments in particle collision experiments where the particle beam is in open air ?	if a ball spinning on a rod hits another ball , what is conserved linear or angular momentum ?
1	quantum field theory and lie theory	how should a physics student study mathematics ?
1	special relativity allows arbitrarily low travel times between two locations	how long would it take me to travel to a distant star ?
1	relativity 's effects on centripetal motion	relativistic centripetal force
0	free energy device - qeg . is this for real ?	what determines how much electrical charge an object can hold ?
1	is a heavier skier faster ?	skiing downhill
0	2d ising model in cft and statistical mechanics	forget hooke 's law . why does a spring exert a force ?
1	if we connect a source of electricity in a large water body , will it be dangerous ?	would beetee 's electrocution plan work and kill the tributes in the lake ?
0	can someone explain lo-to splitting ?	why cannot wood be fully burnt ?
0	why uniform ensemble and microcanonical ensemble are the same in thermodynamic limit ?	using delayed choice interference experiments as a computing device
1	why does the visible light spectrum appear to be circular	why does light of high frequency appear violet ?
0	anti-gravity in an infinite lattice of point masses	what potential between charges leads to confinement
0	can the inverse of a laser exist ?	"natural units " of mass
0	principle of least action	is it possible to recover the old bohr-sommerfeld model from the qm description of the atom by turning off some parameters ?
1	photons are packets of electromagnetic radiation ( wave ) what about other particles ?	is the wave-particle duality a real duality ?
1	has time in the universe been found to be discrete or continuous ?	what is the fastest process or shortest time in nature ?
1	why does proton and electron attract each other ?	why do same/opposite electric charges repel/attract each other , respectively ?
1	2 time dimensions	intuition for multiple temporal dimensions
0	using a plasma globe to generate real random numbers	phase space of a discrete dynamical system
1	what is the support for the suggestion that reality is a computer simulation ?	does quantum physics really suggests this universe as a computer simulation ?
0	adding rotation to internal coordinates	what is the physical importance of current density ?
0	what objective criteria distinguish between valid science , fringe science and pseudoscience in physics ?	compton wavelength
1	does the order of variables matter for a quantum lagrangian in the path integral formula for quantum mechanics ?	why path integral approach may suffer from operator ordering problem ?
1	is energy applied by the muscle when it holds a body in the air ?	why does holding something up cost energy while no work is being done ?
1	why is gravitational potential energy negative ?	total energy of the universe
1	how to measure power used to sustain something in a ( gravitational ) field ?	why does holding something up cost energy while no work is being done ?
0	about the proof of the second bianchi identity	open big bang-less universe ?
0	on the atomic level , how is incandescent light structured ?	how do black holes in merging galaxies find each other to merge ?
1	does matter radiate energy ?	why do not electrons crash into the nuclei they " orbit " ?
1	what will be the shape of liquid if there is no gravitational force	why do liquids separate in space ?
1	nature of electricity	how does lightning " know " where to go ?
1	does string theory provide quantitative experimental predictions ?	what experiment would disprove string theory ?
0	how does an atomizer work ?	view from a helicopter rotor : why is the horizon distorted ?
0	degree of freedom of a rigid body 5 or 6 ?	is assuming spacetime to have |2^n| points overkill ?
0	is there a theoretical physics masters that accepts mathematics graduates ?	solar panel maximum efficiency at specific frequency and temperature ?
0	velocity of electron in electrostatic field . does radiation matter ?	can you shake your reflection 's hand ?
1	einstein 's cosmic speed limit $c$ challenged by black holes/massive objects	gravitational slingshot of light using a black hole/massive object
1	it is commonly said that the existence of antiparticles " saves causality " . how ?	the causality and the anti-particles
0	clarification on " central charge equals number of degrees of freedom"	limited number of photons problem
0	gribov ambiguities for splitting strings in the brst conformal gauge	size of objects and variations in brightness ?
0	is the giant newton 's cradle in the kit-kat ad feasible ?	how to show the invariant nature of some value by the group theory representations ?
0	proper times of two observers in a three-torus	what do the dimensions of circulation mean , and how is circulation related to action ?
0	could false vacuums potentially describe , in part , the big bang ?	simple units question ( school )
1	difference in velocity of light in change in medium	what really cause light/photons to appear slower in media ?
1	gaussian integral by substitution	doing a gaussian integral
0	the ${\cal n} = 3$ chern-simons matter lagrangian	is it theoretically possible for the orientation angle of a projectile to remain exactly equal to the orientation of velocity ?
1	is veneziano amplitude able to explain the physical properties of strongly interacting hadrons ( such as proton and neutron ) ?	why can the euler beta function be interpreted as a scattering amplitude ?
1	is the total mass of the universe constant in time ?	total energy of the universe
0	inverse of the d’alembert wave operator	${1 \over t} e^{-i/t}$ for boltzmann-gibbs distribution
0	what is the physical intuition for symplectic structures ?	power counting with a cutoff
1	why is the speed of light arbitrarily the limit ?	what is so special about speed of light ?
0	force inversely proportional to the squared distance	aharonov-bohm effect and integer quantum hall effect
0	landau levels and magnetic length	comparing two infinite sets
0	recommended book for beginners on advanced science topics	do atoms have lifespans ?
0	matter anti-matter world	is it possible to transform chemical energy in electrical energy by modifying the equilibrium constant ?
0	why does a gas inside a closed container experience atmosperic pressure when the gas itself is not in contact with the atmosphere ?	how to find whether the electric field between capacitor plates is above or below the electrical breakdown limit of the insulator between the plates ?
0	what are the strongest sources of collimated neutrons and protons ?	how do you go from quantum electrodynamics to maxwell 's equations ?
1	evidence that the solar system is expanding like the universe ?	can the hubble constant be measured locally ?
1	confused about length contraction and aberration	what does a sphere moving close to the speed of light look like ?
0	what is " thermal undulation " in the context of lipid bilayers ?	why does not the water spill out ?
1	how could the relative zero gravity of the international space station be canceled ?	will a machine or a technique ever be possible that allows artificial gravity in interplanetary space ?
1	have we ever seen an atom ? if not , how do we know they exists ?	can we make images of single atoms ?
0	how much information about the scale of a waterfall can be obtained from its sound ?	joining the definitions of entropy
